,Outbreak,Country/Region,Province/State,Date,Recovered,Country,Region,Population,Area (sq. mi.),Pop. Density (per sq. mi.),Coastline (coast/area ratio),Net migration,Infant mortality (per 1000 births),GDP ($ per capita),Literacy (%),Phones (per 1000),Arable (%),Crops (%),Other (%),Climate,Birthrate,Deathrate,Agriculture,Industry,Service,Recovered_transformed,Month,Week,Recovered_Lag_5,Recovered_Transformed_Lag_5,Recovered_Lag_4,Recovered_Transformed_Lag_4,Recovered_Lag_3,Recovered_Transformed_Lag_3,Recovered_Lag_2,Recovered_Transformed_Lag_2,Recovered_Lag_1,Recovered_Transformed_Lag_1,Outbreak_enc,Country_enc,Region_enc
71,COVID_2019,Andorra,all,2020-03-19,1.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,5e-06,3,12,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,3,11
72,COVID_2019,Andorra,all,2020-03-20,1.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,5e-06,3,12,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,3,11
73,COVID_2019,Andorra,all,2020-03-21,1.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,5e-06,3,12,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,3,11
74,COVID_2019,Andorra,all,2020-03-22,1.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,5e-06,3,12,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,3,11
75,COVID_2019,Andorra,all,2020-03-23,1.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,5e-06,3,13,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,3,11
76,COVID_2019,Andorra,all,2020-03-24,1.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,5e-06,3,13,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,3,11
77,COVID_2019,Andorra,all,2020-03-25,1.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,5e-06,3,13,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,3,11
78,COVID_2019,Andorra,all,2020-03-26,1.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,5e-06,3,13,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,3,11
79,COVID_2019,Andorra,all,2020-03-27,1.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,5e-06,3,13,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,3,11
80,COVID_2019,Andorra,all,2020-03-28,1.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,5e-06,3,13,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,3,11
81,COVID_2019,Andorra,all,2020-03-29,1.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,5e-06,3,13,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,3,11
82,COVID_2019,Andorra,all,2020-03-30,10.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,5e-05,3,14,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,3,11
83,COVID_2019,Andorra,all,2020-03-31,10.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,5e-05,3,14,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,10.0,5e-05,0,3,11
84,COVID_2019,Andorra,all,2020-04-01,10.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,5e-05,4,14,1.0,5e-06,1.0,5e-06,1.0,5e-06,10.0,5e-05,10.0,5e-05,0,3,11
85,COVID_2019,Andorra,all,2020-04-02,10.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,5e-05,4,14,1.0,5e-06,1.0,5e-06,10.0,5e-05,10.0,5e-05,10.0,5e-05,0,3,11
86,COVID_2019,Andorra,all,2020-04-03,16.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,8e-05,4,14,1.0,5e-06,10.0,5e-05,10.0,5e-05,10.0,5e-05,10.0,5e-05,0,3,11
87,COVID_2019,Andorra,all,2020-04-04,21.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,0.000105,4,14,10.0,5e-05,10.0,5e-05,10.0,5e-05,10.0,5e-05,16.0,8e-05,0,3,11
88,COVID_2019,Andorra,all,2020-04-05,26.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,0.00013000000000000002,4,14,10.0,5e-05,10.0,5e-05,10.0,5e-05,16.0,8e-05,21.0,0.000105,0,3,11
89,COVID_2019,Andorra,all,2020-04-06,31.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,0.000155,4,15,10.0,5e-05,10.0,5e-05,16.0,8e-05,21.0,0.000105,26.0,0.00013000000000000002,0,3,11
90,COVID_2019,Angola,all,2020-03-31,1.0,Angola,SUB-SAHARAN AFRICA                 ,12127071.0,1246700.0,"9,7","0,13",0,"191,19",1900.0,"42,0","7,8","2,41","0,24","97,35",,"45,11","24,2","0,096","0,658","0,246",5e-06,3,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,10
91,COVID_2019,Angola,all,2020-04-01,1.0,Angola,SUB-SAHARAN AFRICA                 ,12127071.0,1246700.0,"9,7","0,13",0,"191,19",1900.0,"42,0","7,8","2,41","0,24","97,35",,"45,11","24,2","0,096","0,658","0,246",5e-06,4,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5e-06,0,4,10
92,COVID_2019,Angola,all,2020-04-02,1.0,Angola,SUB-SAHARAN AFRICA                 ,12127071.0,1246700.0,"9,7","0,13",0,"191,19",1900.0,"42,0","7,8","2,41","0,24","97,35",,"45,11","24,2","0,096","0,658","0,246",5e-06,4,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5e-06,1.0,5e-06,0,4,10
93,COVID_2019,Angola,all,2020-04-03,1.0,Angola,SUB-SAHARAN AFRICA                 ,12127071.0,1246700.0,"9,7","0,13",0,"191,19",1900.0,"42,0","7,8","2,41","0,24","97,35",,"45,11","24,2","0,096","0,658","0,246",5e-06,4,14,0.0,0.0,0.0,0.0,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,4,10
94,COVID_2019,Angola,all,2020-04-04,2.0,Angola,SUB-SAHARAN AFRICA                 ,12127071.0,1246700.0,"9,7","0,13",0,"191,19",1900.0,"42,0","7,8","2,41","0,24","97,35",,"45,11","24,2","0,096","0,658","0,246",1e-05,4,14,0.0,0.0,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,4,10
95,COVID_2019,Angola,all,2020-04-05,2.0,Angola,SUB-SAHARAN AFRICA                 ,12127071.0,1246700.0,"9,7","0,13",0,"191,19",1900.0,"42,0","7,8","2,41","0,24","97,35",,"45,11","24,2","0,096","0,658","0,246",1e-05,4,14,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,2.0,1e-05,0,4,10
96,COVID_2019,Angola,all,2020-04-06,2.0,Angola,SUB-SAHARAN AFRICA                 ,12127071.0,1246700.0,"9,7","0,13",0,"191,19",1900.0,"42,0","7,8","2,41","0,24","97,35",,"45,11","24,2","0,096","0,658","0,246",1e-05,4,15,1.0,5e-06,1.0,5e-06,1.0,5e-06,2.0,1e-05,2.0,1e-05,0,4,10
97,COVID_2019,Argentina,all,2020-03-14,1.0,Argentina,LATIN AMER. & CARIB    ,39921833.0,2766890.0,"14,4","0,18","0,61","15,18",11200.0,"97,1","220,4","12,31","0,48","87,21",3,"16,73","7,55","0,095","0,358","0,547",5e-06,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,4
98,COVID_2019,Argentina,all,2020-03-15,1.0,Argentina,LATIN AMER. & CARIB    ,39921833.0,2766890.0,"14,4","0,18","0,61","15,18",11200.0,"97,1","220,4","12,31","0,48","87,21",3,"16,73","7,55","0,095","0,358","0,547",5e-06,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5e-06,0,5,4
99,COVID_2019,Argentina,all,2020-03-16,1.0,Argentina,LATIN AMER. & CARIB    ,39921833.0,2766890.0,"14,4","0,18","0,61","15,18",11200.0,"97,1","220,4","12,31","0,48","87,21",3,"16,73","7,55","0,095","0,358","0,547",5e-06,3,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5e-06,1.0,5e-06,0,5,4
100,COVID_2019,Argentina,all,2020-03-17,3.0,Argentina,LATIN AMER. & CARIB    ,39921833.0,2766890.0,"14,4","0,18","0,61","15,18",11200.0,"97,1","220,4","12,31","0,48","87,21",3,"16,73","7,55","0,095","0,358","0,547",1.5000000000000002e-05,3,12,0.0,0.0,0.0,0.0,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,5,4
101,COVID_2019,Argentina,all,2020-03-18,3.0,Argentina,LATIN AMER. & CARIB    ,39921833.0,2766890.0,"14,4","0,18","0,61","15,18",11200.0,"97,1","220,4","12,31","0,48","87,21",3,"16,73","7,55","0,095","0,358","0,547",1.5000000000000002e-05,3,12,0.0,0.0,1.0,5e-06,1.0,5e-06,1.0,5e-06,3.0,1.5000000000000002e-05,0,5,4
102,COVID_2019,Argentina,all,2020-03-19,3.0,Argentina,LATIN AMER. & CARIB    ,39921833.0,2766890.0,"14,4","0,18","0,61","15,18",11200.0,"97,1","220,4","12,31","0,48","87,21",3,"16,73","7,55","0,095","0,358","0,547",1.5000000000000002e-05,3,12,1.0,5e-06,1.0,5e-06,1.0,5e-06,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,0,5,4
103,COVID_2019,Argentina,all,2020-03-20,3.0,Argentina,LATIN AMER. & CARIB    ,39921833.0,2766890.0,"14,4","0,18","0,61","15,18",11200.0,"97,1","220,4","12,31","0,48","87,21",3,"16,73","7,55","0,095","0,358","0,547",1.5000000000000002e-05,3,12,1.0,5e-06,1.0,5e-06,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,0,5,4
104,COVID_2019,Argentina,all,2020-03-21,3.0,Argentina,LATIN AMER. & CARIB    ,39921833.0,2766890.0,"14,4","0,18","0,61","15,18",11200.0,"97,1","220,4","12,31","0,48","87,21",3,"16,73","7,55","0,095","0,358","0,547",1.5000000000000002e-05,3,12,1.0,5e-06,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,0,5,4
105,COVID_2019,Argentina,all,2020-03-22,27.0,Argentina,LATIN AMER. & CARIB    ,39921833.0,2766890.0,"14,4","0,18","0,61","15,18",11200.0,"97,1","220,4","12,31","0,48","87,21",3,"16,73","7,55","0,095","0,358","0,547",0.000135,3,12,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,0,5,4
106,COVID_2019,Argentina,all,2020-03-23,27.0,Argentina,LATIN AMER. & CARIB    ,39921833.0,2766890.0,"14,4","0,18","0,61","15,18",11200.0,"97,1","220,4","12,31","0,48","87,21",3,"16,73","7,55","0,095","0,358","0,547",0.000135,3,13,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,27.0,0.000135,0,5,4
107,COVID_2019,Argentina,all,2020-03-24,52.0,Argentina,LATIN AMER. & CARIB    ,39921833.0,2766890.0,"14,4","0,18","0,61","15,18",11200.0,"97,1","220,4","12,31","0,48","87,21",3,"16,73","7,55","0,095","0,358","0,547",0.00026000000000000003,3,13,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,27.0,0.000135,27.0,0.000135,0,5,4
108,COVID_2019,Argentina,all,2020-03-25,52.0,Argentina,LATIN AMER. & CARIB    ,39921833.0,2766890.0,"14,4","0,18","0,61","15,18",11200.0,"97,1","220,4","12,31","0,48","87,21",3,"16,73","7,55","0,095","0,358","0,547",0.00026000000000000003,3,13,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,27.0,0.000135,27.0,0.000135,52.0,0.00026000000000000003,0,5,4
109,COVID_2019,Argentina,all,2020-03-26,63.0,Argentina,LATIN AMER. & CARIB    ,39921833.0,2766890.0,"14,4","0,18","0,61","15,18",11200.0,"97,1","220,4","12,31","0,48","87,21",3,"16,73","7,55","0,095","0,358","0,547",0.000315,3,13,3.0,1.5000000000000002e-05,27.0,0.000135,27.0,0.000135,52.0,0.00026000000000000003,52.0,0.00026000000000000003,0,5,4
110,COVID_2019,Argentina,all,2020-03-27,72.0,Argentina,LATIN AMER. & CARIB    ,39921833.0,2766890.0,"14,4","0,18","0,61","15,18",11200.0,"97,1","220,4","12,31","0,48","87,21",3,"16,73","7,55","0,095","0,358","0,547",0.00036,3,13,27.0,0.000135,27.0,0.000135,52.0,0.00026000000000000003,52.0,0.00026000000000000003,63.0,0.000315,0,5,4
111,COVID_2019,Argentina,all,2020-03-28,72.0,Argentina,LATIN AMER. & CARIB    ,39921833.0,2766890.0,"14,4","0,18","0,61","15,18",11200.0,"97,1","220,4","12,31","0,48","87,21",3,"16,73","7,55","0,095","0,358","0,547",0.00036,3,13,27.0,0.000135,52.0,0.00026000000000000003,52.0,0.00026000000000000003,63.0,0.000315,72.0,0.00036,0,5,4
112,COVID_2019,Argentina,all,2020-03-29,72.0,Argentina,LATIN AMER. & CARIB    ,39921833.0,2766890.0,"14,4","0,18","0,61","15,18",11200.0,"97,1","220,4","12,31","0,48","87,21",3,"16,73","7,55","0,095","0,358","0,547",0.00036,3,13,52.0,0.00026000000000000003,52.0,0.00026000000000000003,63.0,0.000315,72.0,0.00036,72.0,0.00036,0,5,4
113,COVID_2019,Argentina,all,2020-03-30,228.0,Argentina,LATIN AMER. & CARIB    ,39921833.0,2766890.0,"14,4","0,18","0,61","15,18",11200.0,"97,1","220,4","12,31","0,48","87,21",3,"16,73","7,55","0,095","0,358","0,547",0.0011400000000000002,3,14,52.0,0.00026000000000000003,63.0,0.000315,72.0,0.00036,72.0,0.00036,72.0,0.00036,0,5,4
114,COVID_2019,Argentina,all,2020-03-31,240.0,Argentina,LATIN AMER. & CARIB    ,39921833.0,2766890.0,"14,4","0,18","0,61","15,18",11200.0,"97,1","220,4","12,31","0,48","87,21",3,"16,73","7,55","0,095","0,358","0,547",0.0012000000000000001,3,14,63.0,0.000315,72.0,0.00036,72.0,0.00036,72.0,0.00036,228.0,0.0011400000000000002,0,5,4
115,COVID_2019,Argentina,all,2020-04-01,248.0,Argentina,LATIN AMER. & CARIB    ,39921833.0,2766890.0,"14,4","0,18","0,61","15,18",11200.0,"97,1","220,4","12,31","0,48","87,21",3,"16,73","7,55","0,095","0,358","0,547",0.00124,4,14,72.0,0.00036,72.0,0.00036,72.0,0.00036,228.0,0.0011400000000000002,240.0,0.0012000000000000001,0,5,4
116,COVID_2019,Argentina,all,2020-04-02,256.0,Argentina,LATIN AMER. & CARIB    ,39921833.0,2766890.0,"14,4","0,18","0,61","15,18",11200.0,"97,1","220,4","12,31","0,48","87,21",3,"16,73","7,55","0,095","0,358","0,547",0.00128,4,14,72.0,0.00036,72.0,0.00036,228.0,0.0011400000000000002,240.0,0.0012000000000000001,248.0,0.00124,0,5,4
117,COVID_2019,Argentina,all,2020-04-03,266.0,Argentina,LATIN AMER. & CARIB    ,39921833.0,2766890.0,"14,4","0,18","0,61","15,18",11200.0,"97,1","220,4","12,31","0,48","87,21",3,"16,73","7,55","0,095","0,358","0,547",0.00133,4,14,72.0,0.00036,228.0,0.0011400000000000002,240.0,0.0012000000000000001,248.0,0.00124,256.0,0.00128,0,5,4
118,COVID_2019,Argentina,all,2020-04-04,279.0,Argentina,LATIN AMER. & CARIB    ,39921833.0,2766890.0,"14,4","0,18","0,61","15,18",11200.0,"97,1","220,4","12,31","0,48","87,21",3,"16,73","7,55","0,095","0,358","0,547",0.0013950000000000002,4,14,228.0,0.0011400000000000002,240.0,0.0012000000000000001,248.0,0.00124,256.0,0.00128,266.0,0.00133,0,5,4
119,COVID_2019,Argentina,all,2020-04-05,280.0,Argentina,LATIN AMER. & CARIB    ,39921833.0,2766890.0,"14,4","0,18","0,61","15,18",11200.0,"97,1","220,4","12,31","0,48","87,21",3,"16,73","7,55","0,095","0,358","0,547",0.0014000000000000002,4,14,240.0,0.0012000000000000001,248.0,0.00124,256.0,0.00128,266.0,0.00133,279.0,0.0013950000000000002,0,5,4
120,COVID_2019,Argentina,all,2020-04-06,325.0,Argentina,LATIN AMER. & CARIB    ,39921833.0,2766890.0,"14,4","0,18","0,61","15,18",11200.0,"97,1","220,4","12,31","0,48","87,21",3,"16,73","7,55","0,095","0,358","0,547",0.0016250000000000001,4,15,248.0,0.00124,256.0,0.00128,266.0,0.00133,279.0,0.0013950000000000002,280.0,0.0014000000000000002,0,5,4
121,COVID_2019,Armenia,all,2020-03-17,1.0,Armenia,C.W. OF IND. STATES ,2976372.0,29800.0,"99,9","0,00","-6,47","23,28",3500.0,"98,6","195,7","17,55","2,3","80,15",4,"12,07","8,23","0,239","0,343","0,418",5e-06,3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,2
122,COVID_2019,Armenia,all,2020-03-18,1.0,Armenia,C.W. OF IND. STATES ,2976372.0,29800.0,"99,9","0,00","-6,47","23,28",3500.0,"98,6","195,7","17,55","2,3","80,15",4,"12,07","8,23","0,239","0,343","0,418",5e-06,3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5e-06,0,6,2
123,COVID_2019,Armenia,all,2020-03-19,1.0,Armenia,C.W. OF IND. STATES ,2976372.0,29800.0,"99,9","0,00","-6,47","23,28",3500.0,"98,6","195,7","17,55","2,3","80,15",4,"12,07","8,23","0,239","0,343","0,418",5e-06,3,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5e-06,1.0,5e-06,0,6,2
124,COVID_2019,Armenia,all,2020-03-20,1.0,Armenia,C.W. OF IND. STATES ,2976372.0,29800.0,"99,9","0,00","-6,47","23,28",3500.0,"98,6","195,7","17,55","2,3","80,15",4,"12,07","8,23","0,239","0,343","0,418",5e-06,3,12,0.0,0.0,0.0,0.0,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,6,2
125,COVID_2019,Armenia,all,2020-03-21,1.0,Armenia,C.W. OF IND. STATES ,2976372.0,29800.0,"99,9","0,00","-6,47","23,28",3500.0,"98,6","195,7","17,55","2,3","80,15",4,"12,07","8,23","0,239","0,343","0,418",5e-06,3,12,0.0,0.0,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,6,2
126,COVID_2019,Armenia,all,2020-03-22,2.0,Armenia,C.W. OF IND. STATES ,2976372.0,29800.0,"99,9","0,00","-6,47","23,28",3500.0,"98,6","195,7","17,55","2,3","80,15",4,"12,07","8,23","0,239","0,343","0,418",1e-05,3,12,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,6,2
127,COVID_2019,Armenia,all,2020-03-23,2.0,Armenia,C.W. OF IND. STATES ,2976372.0,29800.0,"99,9","0,00","-6,47","23,28",3500.0,"98,6","195,7","17,55","2,3","80,15",4,"12,07","8,23","0,239","0,343","0,418",1e-05,3,13,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,2.0,1e-05,0,6,2
128,COVID_2019,Armenia,all,2020-03-24,14.0,Armenia,C.W. OF IND. STATES ,2976372.0,29800.0,"99,9","0,00","-6,47","23,28",3500.0,"98,6","195,7","17,55","2,3","80,15",4,"12,07","8,23","0,239","0,343","0,418",7.000000000000001e-05,3,13,1.0,5e-06,1.0,5e-06,1.0,5e-06,2.0,1e-05,2.0,1e-05,0,6,2
129,COVID_2019,Armenia,all,2020-03-25,16.0,Armenia,C.W. OF IND. STATES ,2976372.0,29800.0,"99,9","0,00","-6,47","23,28",3500.0,"98,6","195,7","17,55","2,3","80,15",4,"12,07","8,23","0,239","0,343","0,418",8e-05,3,13,1.0,5e-06,1.0,5e-06,2.0,1e-05,2.0,1e-05,14.0,7.000000000000001e-05,0,6,2
130,COVID_2019,Armenia,all,2020-03-26,18.0,Armenia,C.W. OF IND. STATES ,2976372.0,29800.0,"99,9","0,00","-6,47","23,28",3500.0,"98,6","195,7","17,55","2,3","80,15",4,"12,07","8,23","0,239","0,343","0,418",9e-05,3,13,1.0,5e-06,2.0,1e-05,2.0,1e-05,14.0,7.000000000000001e-05,16.0,8e-05,0,6,2
131,COVID_2019,Armenia,all,2020-03-27,28.0,Armenia,C.W. OF IND. STATES ,2976372.0,29800.0,"99,9","0,00","-6,47","23,28",3500.0,"98,6","195,7","17,55","2,3","80,15",4,"12,07","8,23","0,239","0,343","0,418",0.00014000000000000001,3,13,2.0,1e-05,2.0,1e-05,14.0,7.000000000000001e-05,16.0,8e-05,18.0,9e-05,0,6,2
132,COVID_2019,Armenia,all,2020-03-28,30.0,Armenia,C.W. OF IND. STATES ,2976372.0,29800.0,"99,9","0,00","-6,47","23,28",3500.0,"98,6","195,7","17,55","2,3","80,15",4,"12,07","8,23","0,239","0,343","0,418",0.00015000000000000001,3,13,2.0,1e-05,14.0,7.000000000000001e-05,16.0,8e-05,18.0,9e-05,28.0,0.00014000000000000001,0,6,2
133,COVID_2019,Armenia,all,2020-03-29,30.0,Armenia,C.W. OF IND. STATES ,2976372.0,29800.0,"99,9","0,00","-6,47","23,28",3500.0,"98,6","195,7","17,55","2,3","80,15",4,"12,07","8,23","0,239","0,343","0,418",0.00015000000000000001,3,13,14.0,7.000000000000001e-05,16.0,8e-05,18.0,9e-05,28.0,0.00014000000000000001,30.0,0.00015000000000000001,0,6,2
134,COVID_2019,Armenia,all,2020-03-30,30.0,Armenia,C.W. OF IND. STATES ,2976372.0,29800.0,"99,9","0,00","-6,47","23,28",3500.0,"98,6","195,7","17,55","2,3","80,15",4,"12,07","8,23","0,239","0,343","0,418",0.00015000000000000001,3,14,16.0,8e-05,18.0,9e-05,28.0,0.00014000000000000001,30.0,0.00015000000000000001,30.0,0.00015000000000000001,0,6,2
135,COVID_2019,Armenia,all,2020-03-31,30.0,Armenia,C.W. OF IND. STATES ,2976372.0,29800.0,"99,9","0,00","-6,47","23,28",3500.0,"98,6","195,7","17,55","2,3","80,15",4,"12,07","8,23","0,239","0,343","0,418",0.00015000000000000001,3,14,18.0,9e-05,28.0,0.00014000000000000001,30.0,0.00015000000000000001,30.0,0.00015000000000000001,30.0,0.00015000000000000001,0,6,2
136,COVID_2019,Armenia,all,2020-04-01,31.0,Armenia,C.W. OF IND. STATES ,2976372.0,29800.0,"99,9","0,00","-6,47","23,28",3500.0,"98,6","195,7","17,55","2,3","80,15",4,"12,07","8,23","0,239","0,343","0,418",0.000155,4,14,28.0,0.00014000000000000001,30.0,0.00015000000000000001,30.0,0.00015000000000000001,30.0,0.00015000000000000001,30.0,0.00015000000000000001,0,6,2
137,COVID_2019,Armenia,all,2020-04-02,33.0,Armenia,C.W. OF IND. STATES ,2976372.0,29800.0,"99,9","0,00","-6,47","23,28",3500.0,"98,6","195,7","17,55","2,3","80,15",4,"12,07","8,23","0,239","0,343","0,418",0.00016500000000000003,4,14,30.0,0.00015000000000000001,30.0,0.00015000000000000001,30.0,0.00015000000000000001,30.0,0.00015000000000000001,31.0,0.000155,0,6,2
138,COVID_2019,Armenia,all,2020-04-03,43.0,Armenia,C.W. OF IND. STATES ,2976372.0,29800.0,"99,9","0,00","-6,47","23,28",3500.0,"98,6","195,7","17,55","2,3","80,15",4,"12,07","8,23","0,239","0,343","0,418",0.00021500000000000002,4,14,30.0,0.00015000000000000001,30.0,0.00015000000000000001,30.0,0.00015000000000000001,31.0,0.000155,33.0,0.00016500000000000003,0,6,2
139,COVID_2019,Armenia,all,2020-04-04,43.0,Armenia,C.W. OF IND. STATES ,2976372.0,29800.0,"99,9","0,00","-6,47","23,28",3500.0,"98,6","195,7","17,55","2,3","80,15",4,"12,07","8,23","0,239","0,343","0,418",0.00021500000000000002,4,14,30.0,0.00015000000000000001,30.0,0.00015000000000000001,31.0,0.000155,33.0,0.00016500000000000003,43.0,0.00021500000000000002,0,6,2
140,COVID_2019,Armenia,all,2020-04-05,57.0,Armenia,C.W. OF IND. STATES ,2976372.0,29800.0,"99,9","0,00","-6,47","23,28",3500.0,"98,6","195,7","17,55","2,3","80,15",4,"12,07","8,23","0,239","0,343","0,418",0.00028500000000000004,4,14,30.0,0.00015000000000000001,31.0,0.000155,33.0,0.00016500000000000003,43.0,0.00021500000000000002,43.0,0.00021500000000000002,0,6,2
141,COVID_2019,Armenia,all,2020-04-06,62.0,Armenia,C.W. OF IND. STATES ,2976372.0,29800.0,"99,9","0,00","-6,47","23,28",3500.0,"98,6","195,7","17,55","2,3","80,15",4,"12,07","8,23","0,239","0,343","0,418",0.00031,4,15,31.0,0.000155,33.0,0.00016500000000000003,43.0,0.00021500000000000002,43.0,0.00021500000000000002,57.0,0.00028500000000000004,0,6,2
142,COVID_2019,Australia,all,2020-01-30,2.0,Australia,OCEANIA                            ,20264082.0,7686850.0,"2,6","0,34","3,98","4,69",29000.0,"100,0","565,5","6,55","0,04","93,41",1,"12,14","7,51","0,038","0,262","0,7",1e-05,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,8
